g_gameid,g_home,g_away,g_date,g_winner,g_score,g_stadium
1316,8,16,2023-06-01,8,104(H) - 93(A),8
1317,8,16,2023-06-04,16,111(A) - 108(H),8
1318,16,8,2023-06-07,8,109(A) - 94(H),16
1319,16,8,2023-06-09,8,108(A) - 95(H),16
1320,8,16,2023-06-12,8,94(H) - 89(A),8
